   4.000   0.381    0.3866E-01    0.2387E-01    0.1979E-01    0.6344E+04
   4.020   0.382    0.3848E-01    0.2393E-01    0.1987E-01    0.6344E+04
   4.040   0.383    0.3831E-01    0.2400E-01    0.1994E-01    0.6344E+04
   4.060   0.383    0.3813E-01    0.2406E-01    0.2002E-01    0.6345E+04
   4.080   0.384    0.3795E-01    0.2412E-01    0.2009E-01    0.6345E+04
   4.100   0.385    0.3777E-01    0.2418E-01    0.2016E-01    0.6345E+04
   4.120   0.386    0.3760E-01    0.2424E-01    0.2023E-01    0.6345E+04
   4.140   0.387    0.3742E-01    0.2430E-01    0.2031E-01    0.6346E+04
   4.160   0.388    0.3724E-01    0.2436E-01    0.2037E-01    0.6346E+04
   4.180   0.389    0.3707E-01    0.2441E-01    0.2044E-01    0.6346E+04
   4.200   0.390    0.3689E-01    0.2447E-01    0.2051E-01    0.6346E+04
   4.220   0.391    0.3671E-01    0.2452E-01    0.2058E-01    0.6346E+04
   4.240   0.392    0.3654E-01    0.2458E-01    0.2065E-01    0.6347E+04
   4.260   0.393    0.3637E-01    0.2463E-01    0.2071E-01    0.6347E+04
   4.280   0.394    0.3619E-01    0.2468E-01    0.2078E-01    0.6347E+04
   4.300   0.395    0.3602E-01    0.2474E-01    0.2084E-01    0.6347E+04
   4.320   0.396    0.3585E-01    0.2479E-01    0.2091E-01    0.6347E+04
   4.340   0.397    0.3568E-01    0.2484E-01    0.2097E-01    0.6348E+04
   4.360   0.397    0.3551E-01    0.2489E-01    0.2103E-01    0.6348E+04
   4.380   0.398    0.3533E-01    0.2494E-01    0.2109E-01    0.6348E+04
   4.400   0.399    0.3516E-01    0.2498E-01    0.2115E-01    0.6348E+04
   4.420   0.400    0.3499E-01    0.2503E-01    0.2121E-01    0.6348E+04
   4.440   0.401    0.3482E-01    0.2508E-01    0.2127E-01    0.6349E+04
   4.460   0.402    0.3465E-01    0.2512E-01    0.2133E-01    0.6349E+04
   4.480   0.403    0.3448E-01    0.2517E-01    0.2139E-01    0.6349E+04
