   2.720    0.1448E+01    0.2778E+01    0.2210E+03    0.4557E+02    0.3515E+02
   2.740    0.1455E+01    0.2746E+01    0.2203E+03    0.4595E+02    0.3552E+02
   2.760    0.1462E+01    0.2715E+01    0.2195E+03    0.4633E+02    0.3590E+02
   2.780    0.1469E+01    0.2684E+01    0.2188E+03    0.4671E+02    0.3627E+02
   2.800    0.1476E+01    0.2654E+01    0.2181E+03    0.4708E+02    0.3664E+02
   2.820    0.1483E+01    0.2624E+01    0.2174E+03    0.4746E+02    0.3701E+02
   2.840    0.1490E+01    0.2595E+01    0.2167E+03    0.4783E+02    0.3738E+02
   2.860    0.1497E+01    0.2566E+01    0.2160E+03    0.4820E+02    0.3774E+02
   2.880    0.1504E+01    0.2538E+01    0.2153E+03    0.4857E+02    0.3810E+02
   2.900    0.1511E+01    0.2510E+01    0.2146E+03    0.4894E+02    0.3845E+02
   2.920    0.1518E+01    0.2482E+01    0.2139E+03    0.4931E+02    0.3880E+02
   2.940    0.1525E+01    0.2455E+01    0.2132E+03    0.4968E+02    0.3915E+02
   2.960    0.1532E+01    0.2429E+01    0.2126E+03    0.5004E+02    0.3949E+02
   2.980    0.1540E+01    0.2403E+01    0.2119E+03    0.5041E+02    0.3983E+02
   3.000    0.1547E+01    0.2377E+01    0.2113E+03    0.5077E+02    0.4017E+02
   3.020    0.1554E+01    0.2351E+01    0.2107E+03    0.5114E+02    0.4051E+02
   3.040    0.1561E+01    0.2326E+01    0.2100E+03    0.5150E+02    0.4084E+02
   3.060    0.1569E+01    0.2302E+01    0.2094E+03    0.5186E+02    0.4118E+02
   3.080    0.1576E+01    0.2278E+01    0.2088E+03    0.5222E+02    0.4152E+02
   3.100    0.1584E+01    0.2254E+01    0.2082E+03    0.5258E+02    0.4185E+02
   3.120    0.1591E+01    0.2230E+01    0.2076E+03    0.5294E+02    0.4218E+02
   3.140    0.1599E+01    0.2207E+01    0.2070E+03    0.5330E+02    0.4252E+02
   3.160    0.1606E+01    0.2185E+01    0.2064E+03    0.5365E+02    0.4285E+02
   3.180    0.1614E+01    0.2162E+01    0.2059E+03    0.5401E+02    0.4318E+02
   3.200    0.1621E+01    0.2140E+01    0.2053E+03    0.5436E+02    0.4351E+02
   3.220    0.1629E+01    0.2118E+01    0.2048E+03    0.5471E+02    0.4385E+02
   3.240    0.1637E+01    0.2097E+01    0.2042E+03    0.5506E+02    0.4418E+02
   3.260    0.1644E+01    0.2076E+01    0.2037E+03    0.5541E+02    0.4451E+02
   3.280    0.1652E+01    0.2055E+01    0.2032E+03    0.5576E+02    0.4484E+02
   3.300    0.1660E+01    0.2035E+01    0.2027E+03    0.5611E+02    0.4517E+02
   3.320    0.1668E+01    0.2015E+01    0.2022E+03    0.5645E+02    0.4550E+02
   3.340    0.1675E+01    0.1995E+01    0.2017E+03    0.5680E+02    0.4583E+02
   3.360    0.1683E+01    0.1976E+01    0.2012E+03    0.5714E+02    0.4616E+02
   3.380    0.1691E+01    0.1956E+01    0.2007E+03    0.5749E+02    0.4650E+02
   3.400    0.1699E+01    0.1937E+01    0.2003E+03    0.5783E+02    0.4683E+02
   3.420    0.1707E+01    0.1919E+01    0.1998E+03    0.5817E+02    0.4716E+02
   3.440    0.1715E+01    0.1900E+01    0.1994E+03    0.5850E+02    0.4750E+02
   3.460    0.1722E+01    0.1882E+01    0.1989E+03    0.5884E+02    0.4783E+02
   3.480    0.1730E+01    0.1865E+01    0.1985E+03    0.5918E+02    0.4816E+02
   3.500    0.1738E+01    0.1847E+01    0.1981E+03    0.5951E+02    0.4849E+02
   3.520    0.1746E+01    0.1830E+01    0.1977E+03    0.5984E+02    0.4882E+02
   3.540    0.1754E+01    0.1813E+01    0.1973E+03    0.6017E+02    0.4915E+02
   3.560    0.1762E+01    0.1796E+01    0.1969E+03    0.6050E+02    0.4948E+02
   3.580    0.1770E+01    0.1780E+01    0.1965E+03    0.6083E+02    0.4982E+02
   3.600    0.1778E+01    0.1763E+01    0.1961E+03    0.6116E+02    0.5015E+02
   3.620    0.1785E+01    0.1747E+01    0.1957E+03    0.6148E+02    0.5047E+02
   3.640    0.1793E+01    0.1731E+01    0.1953E+03    0.6181E+02    0.5080E+02
   3.660    0.1801E+01    0.1716E+01    0.1950E+03    0.6213E+02    0.5113E+02
   3.680    0.1809E+01    0.1700E+01    0.1946E+03    0.6245E+02    0.5146E+02
   3.700    0.1817E+01    0.1685E+01    0.1943E+03    0.6277E+02    0.5178E+02
   3.720    0.1824E+01    0.1670E+01    0.1939E+03    0.6309E+02    0.5211E+02
   3.740    0.1832E+01    0.1656E+01    0.1936E+03    0.6340E+02    0.5243E+02
   3.760    0.1840E+01    0.1641E+01    0.1933E+03    0.6372E+02    0.5275E+02
   3.780    0.1847E+01    0.1627E+01    0.1930E+03    0.6403E+02    0.5307E+02
   3.800    0.1855E+01    0.1613E+01    0.1926E+03    0.6434E+02    0.5339E+02
   3.820    0.1863E+01    0.1599E+01    0.1923E+03    0.6465E+02    0.5371E+02
   3.840    0.1870E+01    0.1585E+01    0.1920E+03    0.6496E+02    0.5403E+02
   3.860    0.1878E+01    0.1572E+01    0.1917E+03    0.6526E+02    0.5434E+02
   3.880    0.1886E+01    0.1558E+01    0.1915E+03    0.6557E+02    0.5466E+02
   3.900    0.1893E+01    0.1545E+01    0.1912E+03    0.6587E+02    0.5497E+02
   3.920    0.1901E+01    0.1532E+01    0.1909E+03    0.6617E+02    0.5528E+02
   3.940    0.1908E+01    0.1520E+01    0.1906E+03    0.6647E+02    0.5559E+02
   3.960    0.1916E+01    0.1507E+01    0.1903E+03    0.6677E+02    0.5590E+02
   3.980    0.1923E+01    0.1495E+01    0.1901E+03    0.6706E+02    0.5621E+02
   4.000    0.1931E+01    0.1482E+01    0.1898E+03    0.6735E+02    0.5652E+02
   4.020    0.1938E+01    0.1470E+01    0.1896E+03    0.6765E+02    0.5682E+02
